No;Tanggal ;Tweet_clean;Tweet_stemming;Label_sentiment
104;15/01/2025;Min ini saya sudah buat NTPN secara MANUAL pakai coretax tp pada saat NTPN tsb diinput ke unif keterangan data pembayaran G tidak ditemukan Ini gimana deh;admin ntpn manual pakai coretax ntpn tsb diinput unif terang data bayar g temu;Negative
105;15/01/2025;fakk yang tadinya gue gak sebel sama ni coretax jadi sebel banget DEMII DEH NYUSAHIN KARENA SOSIALISASINYA GAK BECUS;fakk sebel coretax sebel banget demi nyusahin sosialisasi becus;Negative
106;15/01/2025;Hai Kak Seperti yg telah dijelaskan pada twit sebelumnya t co YazFTqczCv Utk penginputan eSKD WPLN mulai Januari menggunakan Coretax Adapun untuk pelaporan PPh Pasal masa Desember dilakukan melalui eBupot atau eBupot Unifikasi di DJP Online;penginputan eskd wpln januari coretax lapor pph pasal desember ebupot ebupot unifikasi djp online;Neutral
107;15/01/2025;Ga kepikiran akan ada cerita harus bikin npwp semingguan ini udah coba bikin online pake web baru coretax coretax itu tp error kepikiran bisa kali ya bikin offline di kantor pajak langsung pemikiran bodoh taunya sama aja jirr waktunya kebuang sia cuma buat nunggu antrian;pikir cerita npwp minggu coba online pakai situs coretax coretax error pikir kali offline kantor pajak langsung pikir bodoh tau jirr buang sia nunggu antri;Negative
108;15/01/2025;Apabila Kakak bermaksud ingin mengakses coretax maka tidak perlu efin ya Kak Silakan Kakak dapat login menggunakan NIK NPWP digit Silakan aktivasi akun Wajib Pajak terlebih dahulu ya Kak Tks Fauz;akses coretax efin sila login nik npwp digit sila aktivasi akun wajib pajak terima kasih fauz;Neutral
109;15/01/2025;min apakah pembuatan fp dengan cara login akun coretax badan tidak dapat digunakan untuk membuat faktur pajak pengganti;admin buat fp login akun coretax badan faktur pajak ganti;Neutral
110;15/01/2025;cape bgt sales invalid terus upload coretax;capek banget sales invalid upload coretax;Negative
111;15/01/2025;Jam segini msh ngurusin coretax karena kalau siang ga bakal bisa upload faktur pajak ya Allah zalim bgt Sri Mulyani sistem masih abal udah harus dipake tanpa ada pilihan lain;jam ngurusin coretax siang upload faktur pajak allah zalim banget sri mulyani sistem abal dipake pilih la;Negative
112;15/01/2025;Ini pada pake coretax buat apa sih Saya kudet Lapor spt masih pake efiling;pakai coretax kudet lapor pakai efiling;Negative
113;15/01/2025;Coretax gblk nyusain kerjaan org aja;coretax bodoh nyusain kerja orang;Negative
114;15/01/2025;Apabila sudah memiliki akses Coretax salah satunya bisa dilakukan perubahan data alamat email utama di menu Portal saya gt profil saya gt informasi umum gt edit gt detail kontak gt silakan klik aksi edit bagian email dimaksud Tks Fauz;milik akses coretax salah satu ubah data alamat email utama menu portal profil informasi edit detail kontak sila klik aksi edit email terima kasih fauz;Neutral
115;15/01/2025;Kakak dapat melakukan perubahan email secara mandiri salah satunya melalui laman t co GmEOysLG Apabila belum bisa login coretax silakan dapat melakukan perubahan email pada menu Aktivasi Akun Wajib Pajak;ubah email mandiri salah satu laman login coretax sila ubah email menu aktivasi akun wajib pajak;Neutral
116;15/01/2025;malam mau tanya untuk WP OP yg menerima dividen amp tidak diinvestasikan kembali Atas dividen tersebut akan disetorkan PPhnya sebesar PPh Final Ps ayat dengan kode Untuk kode pembayaran tersebut apakah sudah ada di Coretax Terima kasih;malam wajib pajak op terima dividen investasi dividen setor pphnya pph final ps ayat kode kode bayar coretax terima;Neutral
117;15/01/2025;Review pengguna coretax gmnah apakah lancar;ulas guna coretax gmnah lancar;Neutral
118;15/01/2025;Gmn sih caranya bikin akun coretax yg hanya register Tolongin dong;gmn akun coretax register tolongin;Neutral
119;15/01/2025;min kemarin buat billing pph untuk masa pajak januari pada djp online bagaimana tuk lapor spt pph tetep di djp online atau di coretax;admin kemarin billing pph pajak januari djp online tuk lapor pph tetep djp online coretax;Neutral
120;15/01/2025;sampe sekarang belum dapet email kak tapi aku coba lupa password dan udah bisa login ke web coretax nya tapi status npwp nya nonaktif;email coba lupa password login situs coretax nya status npwp nya nonaktif;Negative
121;15/01/2025;Hai Kak Di dalam coretax terdapat menu buku besar Buku besar Wajib Pajak berisi daftar semua transaksi yang berhubungan dengan Wajib Pajak Daftar tsb dapat di filter dan atau diurutkan sesuai dgn kolom yg tersedia;coretax menu buku buku wajib pajak isi daftar transaksi hubung wajib pajak daftar tsb filter urut sesuai kolom sedia;Neutral
122;15/01/2025;Coretax solusi yang katanya canggih tapi malah bikin pusing tujuh keliling Login gagal kode billing hilang dan SKP STP tak bisa dibayar DJP mungkin perlu lebih dari sekadar permintaan maaf CoretaxFail PajakBermasalah;coretax solusi canggih pusing tujuh keliling login gagal kode billing hilang skp stp bayar djp minta maaf coretaxfail pajakbermasalah;Negative
123;15/01/2025;Cap kode PPN DTP untuk penyerahan rumah tapak di coretax apa masih menggunakan pmk bukannya yg sudah ada FP out di coretax tidak muncul pdfnya padahal sudah approve Untuk Ekspor gabisa upload sampai skrg untuk dok lain PK kpn terakhir upload;cap kode ppn dtp serah rumah tapak coretax pmk fp coretax muncul pdfnya approve ekspor upload dok la pajak keluar upload;Negative
124;15/01/2025;Keluhan Soal Coretax Terus Muncul Sistem Tak Siap Sosialisasi Kacau Mau dijadikan alasan tidak tercapainya target penerimaan pajak kah t co ovTNnObQc;keluh coretax muncul sistem sosialisasi kacau jadi alas capa target terima pajak kah ovtnnobqc;Negative
125;15/01/2025;Kebanyakan bikin panduan untuk pengguna Coretax Padahal yang lebih perlu panduan malah pengelolanya deh kayanya;banyak pandu guna coretax pandu kelola kaya;Neutral
126;15/01/2025;Heran kenapa buka coretax gagal mulu kalo lagi hujan ;heran buka coretax gagal hujan ;Negative
127;15/01/2025;Akibat coretax negara berpotensi kehilangan pendapatan atas Pajak di Bulan Januari Tapi program yg make anggaran gede tetap jalan kementrian banyak pada minta nambah jajan dan Mobil raffi ahmad tetap tetot tetot di Jalan Piye menurutmu cah;akibat coretax negara potensi hilang dapat pajak januari program pakai anggar gede jalan tri nambah jajan mobil raffi ahmad tetot tetot jalan piye turut cah;Negative
128;15/01/2025;Hai Kak Jika sudah mengajukan perubahan data di coretax dan sudah mendapatkan Bukti Penerimaan Surat BPS maka selanjutnya akan di proses oleh KPP terdaftar Silakan Kakak Konfirmasikan ke KPP terdaftar ya Tks Hwan;aju ubah data coretax bukti terima surat bps proses kpp daftar sila konfirmasi kpp daftar terima kasih hwan;Neutral
129;15/01/2025;Hai Kak Jika sudah punya akun DJP Online maka ketika akses coretax silakan klik tombol Lupa Kata Sandi terlebih dahulu ya Kak Jika telah berhasil reset kata sandi silakan login kembali menggunakan NIK dari PIC terkait Tks Hwan;akun djp online akses coretax sila klik tombol lupa sandi hasil reset sandi sila login nik pic kait terima kasih hwan;Neutral
130;15/01/2025;mjb ka aku td pagi abis ke kpp trus katanya kalo nik duplikasi gitu artinya udh berhasil daftar trus disaranin langsung ganti password trus berhasil deh login coretax;mjb pagi habis kpp nik duplikasi gitu hasil daftar disaranin langsung ganti password hasil login coretax;Neutral
131;15/01/2025;portal coretax melalui modul Portal Saya gt Permohonan Kode Otorisasi Sertifikat Digital Pengajuan Kode Otorisasi Sertifikat Digital hanya bisa dilakukan di akun Orang Pribadi tidak bisa akun badan instansi pemerintah Tks Hwan;portal coretax modul portal mohon kode otorisasi sertifikat digital aju kode otorisasi sertifikat digital akun orang pribadi akun badan instansi perintah terima kasih hwan;Neutral
132;15/01/2025;sumpah coretax ini kenapa sii udah loadnya luamaa;sumpah coretax sii loadingnya lama;Negative
133;17/01/2025;Hooh niatnya gue mau gt Kemarin nyoba online soalnya dadakan gue mau ngelamar kerja cuman gajadi ngelamar krn web coretax error;hooh niat kemarin coba online lamar kerja gajadi lamar situs coretax error;Negative
134;17/01/2025;ktaa temenku coretax ini ampas bgt blm siap dipake kok udh diluncurin  ribet kerjaan;kata temenku coretax jelek banget dipake diluncurin buat ribet kerja;Negative
135;17/01/2025;kok gini amat LBP apa mungkin Coretax proyeknya LBP;gin lbp coretax proyek lbp;Negative
136;17/01/2025;Lah belom tdr kak begadangin coretax ya Aku dari jam sampe skrg upload gagal terus hahah;tdr begadangin coretax jam upload gagal;Negative
137;17/01/2025;BBRP HARI INI FYP GUE CORETAX TERUS GUA BARU PAHAM SKRG pantes finance kantor gue sampe lembur ternyta sistem djp pake sistem terbaru tu coretax pantes fyp nya finance apda stress;fyp coretax paham finance kantor lembur ternyta sistem djp pakai sistem baru tu coretax fyp nya finance apda stres;Negative
138;17/01/2025;iyah tp kayaknya gak semua tweet deh ada yg bilang cm recent tweets aja makanya td aku asbun punya kakak bakal masuk si coretax itu;iyah kayak tweet bilang recent tweets bunyi masuk coretax;Negative
139;17/01/2025;kayaknya fungsi coretax bukan mempermudah tapi buat orang yang ngurus pajak puyeng;kayak fungsi coretax mudah orang urus pajak puyeng;Negative
140;17/01/2025;sekarang cek NPWP dimana ya di era coretax;periksa npwp mana era coretax;Negative
141;17/01/2025;Sabar yaa seyeng Orang financeku juga pusing pending lama bikin fp gara gara coretax ini;sabar ya seyeng orang financeku pusing tunda fp gara gara coretax;Negative
142;17/01/2025;iya tadi masih invalid trs status coretax nya ternyata rata begitu smua cape bgt;invalid status coretax nya capek banget;Negative
143;17/01/2025;Pak presiden ini sistem Coretax bagaimana Kita mau daftar NPWP Badan utk investasi baru tdk bisa status SK AHU Kemenkumham di sistem Coretax selalu tidak tervalidasi padahal sdh resmi terdaftar di Kemenkumham Tolong pak Presiden masak suruh nunggu bulan lagi;presiden sistem coretax daftar npwp badan investasi status sk ahu kemenkumham sistem coretax tervalidasi resmi daftar kemenkumham tolong presiden masak suruh nunggu;Neutral
144;17/01/2025;Admin Ini gimana Sistem coretax kok blm bisa melayani oendaftaran WP Badan Baru investasi teeganggu Utk pendirian PT;admin sistem coretax layan oendaftaran wajib pajak badan investasi teeganggu diri pt;Neutral
145;17/01/2025;What Masalah Coretax DJP yang Bikin Konsultan Pajak Se Indonesia Pusing Wajib Pajak pun dibikin tujuh keliling;what coretax djp konsultan pajak indonesia pusing wajib pajak bikin tujuh keliling;Neutral
146;17/01/2025;Iya nih om lagi bergadangin coretax sekalian prepare SPT Tahunan;om bergadangin coretax prepare tahun;Negative
147;17/01/2025;Sampe jumat malam ini pun grup watsap masih bahas coretax kesalahan gagal upload yg povnya semacam gue yg salah musti coba cara ini itu padahal mah yha webnya yg emang sejelek itu;jumat malam grup watsap bahas coretax salah gagal upload povnya salah mesti coba mah yha webnya jelek;Negative
148;17/01/2025;iya ini emg problem kak coretax dari kemarin di step ini aku waktu coba daftar siang tuh loading trs sejamann aku coba malem lagi baru bisa dicoba aja terus kak better di jam yg ga sibuk;emg coretax kemarin step coba daftar siang tuh tunggu sejamann coba malam coba better jam sibuk;Negative
149;17/01/2025;Siapasi yg ngide ngubah tarif ppn sama ngatur coretax coretax anjg itu Capek banget nge accrued biaya anjg;siapasi ngide ngubah tarif ppn atur coretax coretax anjg capek banget nge accrued biaya anjg;Negative
150;17/01/2025;gegara lg pindah ke coretax amburadul nih pajak Nungguin SSP terbit aja luamaa beudd;gegara pindah coretax amburadul pajak nunggu ssp terbit lama sekali;Negative
151;17/01/2025;Hai kak Apakah kakak sudah pernah aktivasi akun WP sebelumnya Jika belum silakan aktivasi terlebih dahulu Jika sudah kakak bisa coba untuk klik Lupa Kata Sandi utk membuat password baru utk login ke akun coretax kakak;aktivasi akun wajib pajak sila aktivasi coba klik lupa sandi password login akun coretax;Neutral
152;17/01/2025;Ga bisa kak ditolak sama kppnya disuruh pbk di coretax aja Tapi konsultanku coba pbk di coretax juga masih ga bisa sampe sekarang;tolak kppnya suruh pbk coretax konsultan coba pbk coretax;Negative
153;17/01/2025;Hai kak Apakah WNA tsb sudah aktivasi akun coretax Jika sudah silakan pastikan pada saat login menggunakan ID Pengguna nya menggunakan NPWP digit ya Kak Selain itu pastikan pula Kata Sandi dan kode Captcha yang diinput sesuai ya Kak;wna tsb aktivasi akun coretax sila pasti login id guna nya npwp digit pasti sandi kode captcha diinput sesuai;Neutral
154;17/01/2025;Bang gue udah lebih dari seminggu daftar NPWP lewat coretax dan sudah memenuhi persyaratan tapi sampai saat ini gue belum menerima notifikasi nomor NPWP serta kartu fisiknya bang Ada tanggapan bang;bang minggu daftar npwp coretax penuh syarat terima notifikasi nomor npwp kartu fisik bang tanggap bang;Negative
155;17/01/2025;Buat yg masih bingung cara pendaftaran NPWP di Coretax bisa dilihat disini ya stepnya Jangan lupa disiapkan juga berkasnya biar ga bolak balik;bingung daftar npwp coretax step lupa siap berkas biar bolak;Neutral
156;17/01/2025;Issur coretax emang anjir sih tadi juga di kantor bahas coretax yg bermasalah;issur coretax anjing kantor bahas coretax masalah;Negative
157;17/01/2025;Ka sy sudah ubah KLU di coretax dan data KLU saya sudah berubah Tapi KLU di djp masih KLU lama jd eform yang sy download pun masih dgn KLU yg lama Bgmn ini ka Sy tdk bisa eform krn KLUny tdk berubah Apa djp dan coretax tidak singkron;ubah klu coretax data klu ubah klu djp klu eform unduh klu eform kluny ubah djp coretax singkron;Negative
158;17/01/2025;dari awal gue udah mikir sebenernya yang menyusahkan semua lapisan bukanlah PPN tapi coretax;mikir sebenernya susah lapis ppn coretax;Negative
159;17/01/2025;Sekarang upload fp harus nunggu sehari semalem baru bisa approved mantap aku cinta coretax;upload fp nunggu hari malam approved mantap cinta coretax;Negative
160;17/01/2025;Aku ada case yang sama kak pbk di coretax ga muncul notif nya sudah ke KPP tapi sama helpdesk bilang PBK per Januari udah melalui coretax Lempar sana lempar sini;pbk coretax muncul notif nya kpp helpdesk bilang pbk januari coretax lempar lempar;Negative
161;17/01/2025;hi min untuk pengdaftaran ESKD WPLN desember dilakukan di coretax ya kalo iya apakah menggunakan akun role akses bisa mendaftarkan ESKD WPLN apa harus menggunakan akun pic untuk mendaftarkan ESKD WPLN;admin daftar eskd wpln desember coretax akun role akses daftar eskd wpln akun pic daftar eskd wpln;Neutral
162;17/01/2025;Kalo ini saya paham dari dulu min Anda sudah pernah pake coretax belum Sistem dari tempat anda sendiri loh ini yg bikin saya gabisa proses returnya ini termasuk fotce majeur gak;paham admin pakai coretax sistem proses retur fotce majeur;Negative
163;17/01/2025;Seru nih Buyer ga mau bayar kalau faktur pajak belom terbit nah pemegang IUP nya ga bisa issue FP krn coretax bermasalah mulu yg begini cuma WP yg ngerasa pusing tujuh keliling;seru buyer bayar faktur pajak terbit pegang iup nya issue fp coretax masalah wajib pajak rasa pusing tujuh keliling;Negative
164;17/01/2025;Mau buat sertel untuk penambahan karyawan sebagai signer faktur tapi seperti ini terus waktu mau reset password coretax padahal sudah pemadanan NIK;sertel tambah karyawan signer faktur reset password coretax padan nik;Neutral
165;17/01/2025;dah lah persetan sm coretax daripada upload faktur sekarang endingnya saved invalid mending gua timbun sampe uploadernya stabil telat bayar telat dah bodo amat mau menikmati imlek dulu;persetan coretax upload faktur endingnya saved invalid timbun uploadernya stabil lambat bayar lambat bodo nikmat imlek;Negative
